,Date,neighborhood
8503,2013-08-15,Austin
8504,2013-08-15,Austin
8505,2013-08-15,Austin
8506,2013-08-15,Austin
8507,2013-08-15,Austin
8508,2013-08-15,Austin
8509,2013-08-15,Austin
8510,2013-08-15,Austin
8511,2013-08-15,Austin
8512,2013-08-15,Austin
8513,2013-08-15,Austin
8514,2013-08-15,Austin
8515,2013-08-15,Austin
8516,2013-08-15,Austin
8517,2013-08-15,Austin
8518,2013-08-15,Austin
8519,2013-08-15,Austin
8520,2013-08-15,Austin
8521,2013-08-15,Austin
8522,2013-08-15,Austin
8523,2013-08-15,Austin
8524,2013-08-15,Austin
8525,2013-08-15,Austin
8526,2013-08-15,Austin
8527,2013-08-15,Austin
8528,2013-08-15,Austin
8529,2013-08-15,Austin
8530,2013-08-15,Austin
8531,2013-08-15,Austin
8532,2013-08-15,Austin
8533,2013-08-15,Austin
8534,2013-08-15,Austin
8535,2013-08-15,Austin
8536,2013-08-15,Austin
8537,2013-08-15,Austin
8538,2013-08-15,Austin
8539,2013-08-15,Austin
8540,2013-08-15,Austin
8541,2013-08-15,Austin
8542,2013-08-15,Austin
8543,2013-08-15,Austin
8544,2013-08-15,Austin
8545,2013-08-15,Austin
8546,2013-08-15,Austin
8547,2013-08-15,Austin
8548,2013-08-15,Austin
8549,2013-08-15,Austin
8550,2013-08-15,Austin
8551,2013-08-15,Austin
8552,2013-08-15,Austin
8553,2013-08-15,Austin
8554,2013-08-15,Austin
8555,2013-08-15,Austin
8556,2013-08-15,Austin
8557,2013-08-15,Austin
8558,2013-08-15,Austin
8559,2013-08-15,Austin
8560,2013-08-15,Austin
8561,2013-08-15,Austin
8562,2013-08-15,Austin
8563,2013-08-15,Austin
8564,2013-08-15,Austin
8565,2013-08-15,Austin
8566,2013-08-15,Austin
8567,2013-08-15,Austin
8568,2013-08-15,Austin
8569,2013-08-15,Austin
8570,2013-08-15,Austin
8571,2013-08-15,Austin
8572,2013-08-15,Austin
8573,2013-08-15,Austin
8574,2013-08-15,Austin
8575,2013-08-15,Austin
8576,2013-08-15,Austin
8577,2013-08-15,Austin
8578,2013-08-15,Austin
8579,2013-08-15,Austin
8580,2013-08-15,Austin
8581,2013-08-15,Austin
8582,2013-08-15,Austin
8583,2013-08-15,Austin
8584,2013-08-15,Austin
8585,2013-08-15,Austin
8586,2013-08-15,Austin
8587,2013-08-15,Austin
8588,2013-08-15,Austin
8589,2013-08-15,Austin
8590,2013-08-15,Austin
8591,2013-08-15,Austin
8592,2013-08-15,Austin
8593,2013-08-15,Austin
8594,2013-08-15,Austin
8595,2013-08-15,Austin
8596,2013-08-15,Austin
8597,2013-08-15,Austin
8598,2013-08-15,Austin
8599,2013-08-15,Austin
8600,2013-08-15,Austin
8601,2013-08-15,Austin
8602,2013-08-15,Austin
8603,2013-08-15,Austin
8604,2013-08-15,Austin
8605,2013-08-15,Austin
8606,2013-08-15,Austin
8607,2013-08-15,Austin
8608,2013-08-15,Austin
8609,2013-08-15,Austin
8610,2013-08-15,Austin
8611,2013-08-15,Austin
8612,2013-08-15,Austin
8613,2013-08-15,Austin
8614,2013-08-15,Austin
8615,2013-08-15,Austin
8616,2013-08-15,Austin
8617,2013-08-15,Austin
8618,2013-08-15,Austin
8619,2013-08-15,Austin
8620,2013-08-15,Austin
8621,2013-08-15,Austin
8622,2013-08-15,Austin
8623,2013-08-15,Austin
8624,2013-08-15,Austin
8625,2013-08-15,Austin
8626,2013-08-15,Austin
8627,2013-08-15,Austin
8628,2013-08-15,Austin
8629,2013-08-15,Austin
8630,2013-08-15,Austin
8631,2013-08-15,Austin
8632,2013-08-15,Austin
8633,2013-08-15,Austin
8634,2013-08-15,Austin
8635,2013-08-15,Austin
8636,2013-08-15,Austin
8637,2013-08-15,Austin
8638,2013-08-15,Austin
8639,2013-08-15,Austin
8640,2013-08-15,Austin
8641,2013-08-15,Austin
8642,2013-08-15,Austin
8643,2013-08-15,Austin
8644,2013-08-15,Austin
8645,2013-08-15,Austin
8646,2013-08-15,Austin
8647,2013-08-15,Austin
8648,2013-08-15,Austin
8649,2013-08-15,Austin
8650,2013-08-15,Austin
8651,2013-08-15,Austin
8652,2013-08-15,Austin
8653,2013-08-15,Austin
8654,2013-08-15,Austin
8655,2013-08-15,Austin
8656,2013-08-15,Austin
8657,2013-08-15,Austin
8658,2013-08-15,Austin
8659,2013-08-15,Austin
8660,2013-08-15,Austin
8661,2013-08-15,Austin
8662,2013-08-15,Austin
8663,2013-08-15,Austin
8664,2013-08-15,Austin
8665,2013-08-15,Austin
8666,2013-08-15,Austin
8667,2013-08-15,Austin
8668,2013-08-15,Austin
8669,2013-08-15,Austin
8670,2013-08-15,Austin
8671,2013-08-15,Austin
8672,2013-08-15,Austin
8673,2013-08-15,Austin
8674,2013-08-15,Austin
8675,2013-08-15,Austin
8676,2013-08-15,Austin
8677,2013-08-15,Austin
8678,2013-08-15,Austin
8679,2013-08-15,Austin
8680,2013-08-15,Austin
8681,2013-08-15,Austin
8682,2013-08-15,Austin
8683,2013-08-15,Austin
8684,2013-08-15,Austin
8685,2013-08-15,Austin
8686,2013-08-15,Austin
8687,2013-08-15,Austin
8688,2013-08-15,Austin
8689,2013-08-15,Austin
8690,2013-08-15,Austin
8691,2013-08-15,Austin
8692,2013-08-15,Austin
8693,2013-08-15,Austin
8694,2013-08-15,Austin
8695,2013-08-15,Austin
8696,2013-08-15,Austin
8697,2013-08-15,Austin
8698,2013-08-15,Austin
8699,2013-08-15,Austin
8700,2013-08-15,Austin
8701,2013-08-15,Austin
8702,2013-08-15,Austin
8703,2013-08-15,Austin
8704,2013-08-15,Austin
8705,2013-08-15,Austin
8706,2013-08-15,Austin
8707,2013-08-15,Austin
8708,2013-08-15,Austin
8709,2013-08-15,Austin
8710,2013-08-15,Austin
8711,2013-08-15,Austin
8712,2013-08-15,Austin
8713,2013-08-15,Galewood
8714,2013-08-15,Galewood
8715,2013-08-15,Galewood
8716,2013-08-15,Galewood
8717,2013-08-15,Galewood
8718,2013-08-15,Galewood
8719,2013-08-15,Galewood
8720,2013-08-15,Galewood
8721,2013-08-15,Galewood
8722,2013-08-15,Galewood
8723,2013-08-15,Galewood
8724,2013-08-15,Galewood
8725,2013-08-15,Galewood
8726,2013-08-15,Galewood
8727,2013-08-15,Galewood
8728,2013-08-15,Galewood
8729,2013-08-15,Galewood
8730,2013-08-15,Galewood
8731,2013-08-15,Galewood
8732,2013-08-15,Galewood
8733,2013-08-15,Galewood
8734,2013-08-15,Galewood
8735,2013-08-15,Galewood
8736,2013-08-15,Galewood
8737,2013-08-15,Galewood
8738,2013-08-15,Galewood
8739,2013-08-15,Galewood
8740,2013-08-15,Galewood
8741,2013-08-15,Galewood
8742,2013-08-15,Galewood
8743,2013-08-15,Galewood
8744,2013-08-15,Galewood
8745,2013-08-15,Galewood
8746,2013-08-15,Galewood
8747,2013-08-15,Galewood
8748,2013-08-15,Galewood
8749,2013-08-15,Galewood
8750,2013-08-15,Galewood
8751,2013-08-15,Galewood
8752,2013-08-15,Galewood
8753,2013-08-15,Galewood
8754,2013-08-15,Galewood
8755,2013-08-15,Galewood
8756,2013-08-15,Galewood
8757,2013-08-15,Galewood
8758,2013-08-15,Galewood
8759,2013-08-15,Galewood
8760,2013-08-15,Galewood
8761,2013-08-15,Galewood
8762,2013-08-15,Galewood
8763,2013-08-15,Galewood
8764,2013-08-15,Galewood
8765,2013-08-15,Galewood
8766,2013-08-15,Galewood
8767,2013-08-15,Galewood
8768,2013-08-15,Galewood
8769,2013-08-15,Galewood
8770,2013-08-15,Galewood
8771,2013-08-15,Galewood
8772,2013-08-15,Galewood
8773,2013-08-15,Galewood
8774,2013-08-15,Galewood
8775,2013-08-15,Galewood
8776,2013-08-15,Galewood
8777,2013-08-15,Galewood
8778,2013-08-15,Galewood
8779,2013-08-15,Galewood
8780,2013-08-15,Galewood
8781,2013-08-15,Galewood
8782,2013-08-15,Galewood
8783,2013-08-15,Galewood
8784,2013-08-15,Galewood
8785,2013-08-15,Austin
8786,2013-08-15,Austin
8787,2013-08-15,Austin
8788,2013-08-15,Austin
8789,2013-08-15,Austin
8790,2013-08-15,Austin
8791,2013-08-15,Austin
8792,2013-08-15,Austin
8793,2013-08-15,Austin
8794,2013-08-15,Austin
8795,2013-08-15,Austin
8796,2013-08-15,Austin
8797,2013-08-15,Austin
8798,2013-08-15,Austin
8799,2013-08-15,Austin
8800,2013-08-15,Austin
8801,2013-08-15,Austin
8802,2013-08-15,Austin
8803,2013-08-15,Austin
8804,2013-08-15,Austin
8805,2013-08-15,Austin
8806,2013-08-15,Austin
8807,2013-08-15,Austin
8808,2013-08-15,Austin
8809,2013-08-15,Austin
8810,2013-08-15,Austin
8811,2013-08-15,Austin
8812,2013-08-15,Austin
8813,2013-08-15,Austin
8814,2013-08-15,Austin
8815,2013-08-15,Austin
8816,2013-08-15,Austin
8817,2013-08-15,Austin
8818,2013-08-15,Montclare
8819,2013-08-15,Montclare
8820,2013-08-15,Montclare
8821,2013-08-15,Montclare
8822,2013-08-15,Montclare
8823,2013-08-15,Montclare
8824,2013-08-15,Montclare
8825,2013-08-15,Montclare
8826,2013-08-15,Montclare
8827,2013-08-15,Montclare
8828,2013-08-15,Montclare
8829,2013-08-15,Montclare
8830,2013-08-15,Montclare
8831,2013-08-15,Montclare
8832,2013-08-15,Montclare
8833,2013-08-15,Montclare
8834,2013-08-15,Montclare
8835,2013-08-15,Montclare
8836,2013-08-15,Montclare
8837,2013-08-15,Montclare
8838,2013-08-15,Montclare
8839,2013-08-15,Montclare
8840,2013-08-15,Montclare
8841,2013-08-15,Montclare
8842,2013-08-15,Montclare
8843,2013-08-15,Montclare
8844,2013-08-15,Montclare
8845,2013-08-15,Montclare
8846,2013-08-15,Montclare
8847,2013-08-15,Montclare
8848,2013-08-15,Montclare
8849,2013-08-15,Montclare
8850,2013-08-15,Montclare
8851,2013-08-15,Montclare
8852,2013-08-15,Montclare
8853,2013-08-15,Montclare
8854,2013-08-15,Montclare
8855,2013-08-15,Montclare
8856,2013-08-15,Montclare
8857,2013-08-15,Montclare
8858,2013-08-15,Montclare
8859,2013-08-15,Montclare
8860,2013-08-15,Montclare
8861,2013-08-15,Montclare
8862,2013-08-15,Montclare
8863,2013-08-15,Montclare
8864,2013-08-15,Montclare
8865,2013-08-15,Montclare
8866,2013-08-15,Montclare
8867,2013-08-15,Montclare
8868,2013-08-15,Montclare
8869,2013-08-15,Montclare
8870,2013-08-15,Montclare
8871,2013-08-15,Montclare
8872,2013-08-15,Montclare
8873,2013-08-15,Montclare
8874,2013-08-15,Montclare
8875,2013-08-15,Montclare
8876,2013-08-15,Montclare
8877,2013-08-15,Montclare
8878,2013-08-15,Montclare
8879,2013-08-15,Montclare
8880,2013-08-15,Montclare
8881,2013-08-15,Montclare
8882,2013-08-15,Montclare
8883,2013-08-15,Montclare
8884,2013-08-15,Montclare
8885,2013-08-15,Montclare
8886,2013-08-15,Montclare
8887,2013-08-15,Montclare
8888,2013-08-15,Montclare
8889,2013-08-15,Montclare
8890,2013-08-15,Montclare
8891,2013-08-15,Montclare
8892,2013-08-15,Montclare
8893,2013-08-15,Montclare
8894,2013-08-15,Montclare
8895,2013-08-15,Montclare
8896,2013-08-15,Montclare
8897,2013-08-15,Montclare
8898,2013-08-15,Montclare
8899,2013-08-15,Montclare
8900,2013-08-15,Montclare
8901,2013-08-15,Montclare
8902,2013-08-15,Montclare
8903,2013-08-15,Montclare
8904,2013-08-15,Montclare
8905,2013-08-15,Montclare
8906,2013-08-15,Montclare
8907,2013-08-15,Montclare
8908,2013-08-15,Montclare
8909,2013-08-15,Montclare
8910,2013-08-15,Montclare
8911,2013-08-15,Montclare
8912,2013-08-15,Montclare
8913,2013-08-15,Montclare
8914,2013-08-15,Montclare
8915,2013-08-15,Montclare
8916,2013-08-15,Montclare
8917,2013-08-15,Montclare
8918,2013-08-15,Montclare
8919,2013-08-15,Montclare
8920,2013-08-15,Montclare
8921,2013-08-15,Montclare
8922,2013-08-15,Montclare
8923,2013-08-15,Montclare
8924,2013-08-15,Montclare
8925,2013-08-15,Montclare
8926,2013-08-15,Montclare
8927,2013-08-15,Montclare
8928,2013-08-15,Montclare
8929,2013-08-15,Montclare
8930,2013-08-15,Montclare
8931,2013-08-15,Montclare
8932,2013-08-15,Montclare
8933,2013-08-15,Montclare
8934,2013-08-15,Montclare
8935,2013-08-15,Montclare
8936,2013-08-15,Montclare
8937,2013-08-15,Montclare
8938,2013-08-15,Montclare
8939,2013-08-15,Montclare
8940,2013-08-15,Montclare
8941,2013-08-15,Montclare
8942,2013-08-15,Montclare
8943,2013-08-15,Montclare
8944,2013-08-15,Montclare
8945,2013-08-15,Montclare
8946,2013-08-15,Montclare
8947,2013-08-15,Montclare
8948,2013-08-15,Montclare
8949,2013-08-15,Montclare
8950,2013-08-15,Montclare
8951,2013-08-15,Montclare
8952,2013-08-15,Montclare
8953,2013-08-15,Montclare
8954,2013-08-15,Montclare
8955,2013-08-15,Montclare
8956,2013-08-15,Belmont Cragin
8957,2013-08-15,Belmont Cragin
8958,2013-08-15,Belmont Cragin
8959,2013-08-15,Belmont Cragin
8960,2013-08-15,Belmont Cragin
8961,2013-08-15,Belmont Cragin
8962,2013-08-15,Belmont Cragin
8963,2013-08-15,Belmont Cragin
8964,2013-08-15,Belmont Cragin
8965,2013-08-15,Belmont Cragin
8966,2013-08-15,Belmont Cragin
8967,2013-08-15,Belmont Cragin
8968,2013-08-15,Belmont Cragin
8969,2013-08-15,Belmont Cragin
8970,2013-08-15,Belmont Cragin
8971,2013-08-15,Belmont Cragin
8972,2013-08-15,Belmont Cragin
8973,2013-08-15,Belmont Cragin
8974,2013-08-15,Belmont Cragin
8975,2013-08-15,Belmont Cragin
8976,2013-08-15,Belmont Cragin
8977,2013-08-15,Belmont Cragin
8978,2013-08-15,Belmont Cragin
8979,2013-08-15,Belmont Cragin
8980,2013-08-15,Belmont Cragin
8981,2013-08-15,Belmont Cragin
8982,2013-08-15,Belmont Cragin
8983,2013-08-15,Belmont Cragin
8984,2013-08-15,Belmont Cragin
8985,2013-08-15,Belmont Cragin
8986,2013-08-15,Belmont Cragin
8987,2013-08-15,Belmont Cragin
8988,2013-08-15,Belmont Cragin
8989,2013-08-15,Belmont Cragin
8990,2013-08-15,Belmont Cragin
8991,2013-08-15,Belmont Cragin
8992,2013-08-15,Belmont Cragin
8993,2013-08-15,Belmont Cragin
8994,2013-08-15,Belmont Cragin
8995,2013-08-15,Belmont Cragin
8996,2013-08-15,Belmont Cragin
8997,2013-08-15,Belmont Cragin
8998,2013-08-15,Montclare
8999,2013-08-15,Montclare
9000,2013-08-15,Montclare
9001,2013-08-15,Montclare
9002,2013-08-15,Montclare
9003,2013-08-15,Montclare
9004,2013-08-15,Montclare
9005,2013-08-15,Montclare
9006,2013-08-15,Montclare
9007,2013-08-15,Montclare
9008,2013-08-15,Montclare
9009,2013-08-15,Montclare
9010,2013-08-15,Montclare
9011,2013-08-15,Montclare
9012,2013-08-15,Montclare
9013,2013-08-15,Montclare
9014,2013-08-15,Montclare
9015,2013-08-15,Montclare
9016,2013-08-15,Montclare
9017,2013-08-15,Montclare
9018,2013-08-15,Montclare
9019,2013-08-15,Montclare
9020,2013-08-15,Montclare
9021,2013-08-15,Montclare
9022,2013-08-15,Montclare
9023,2013-08-15,Montclare
9024,2013-08-15,Montclare
9025,2013-08-15,Montclare
9026,2013-08-15,Montclare
9027,2013-08-15,Montclare
9028,2013-08-15,Montclare
9029,2013-08-15,Montclare
9030,2013-08-15,Montclare
9031,2013-08-15,Montclare
9032,2013-08-15,Montclare
9033,2013-08-15,Montclare
9034,2013-08-15,Montclare
9035,2013-08-15,Montclare
9036,2013-08-15,Montclare
9037,2013-08-15,Montclare
9038,2013-08-15,Montclare
9039,2013-08-15,Montclare
9040,2013-08-15,Montclare
9041,2013-08-15,Montclare
9042,2013-08-15,Montclare
9043,2013-08-15,Montclare
9044,2013-08-15,Montclare
9045,2013-08-15,Montclare
9046,2013-08-15,Montclare
9047,2013-08-15,Montclare
9048,2013-08-15,Montclare
9049,2013-08-15,Montclare
9050,2013-08-15,Montclare
9051,2013-08-15,Montclare
9052,2013-08-15,Montclare
9053,2013-08-15,Montclare
9054,2013-08-15,Montclare
9055,2013-08-15,Montclare
9056,2013-08-15,Montclare
9057,2013-08-15,Montclare
9058,2013-08-15,Montclare
9059,2013-08-15,Montclare
9060,2013-08-15,Montclare
9061,2013-08-15,Montclare
9062,2013-08-15,Montclare
9063,2013-08-15,Montclare
9064,2013-08-15,Montclare
9065,2013-08-15,Montclare
9066,2013-08-15,Montclare
9067,2013-08-15,Montclare
9068,2013-08-15,Montclare
9069,2013-08-15,Montclare
9070,2013-08-15,Montclare
9071,2013-08-15,Montclare
9072,2013-08-15,Montclare
9073,2013-08-15,Montclare
9074,2013-08-15,Montclare
9075,2013-08-15,Montclare
9076,2013-08-15,Montclare
9077,2013-08-15,Montclare
9078,2013-08-15,Montclare
9079,2013-08-15,Montclare
9080,2013-08-15,Montclare
9081,2013-08-15,Montclare
9082,2013-08-15,Montclare
9083,2013-08-15,Montclare
9084,2013-08-15,Montclare
9085,2013-08-15,Montclare
9086,2013-08-15,Montclare
9087,2013-08-15,Montclare
9088,2013-08-15,Montclare
9089,2013-08-15,Montclare
9090,2013-08-15,Montclare
9091,2013-08-15,Montclare
9092,2013-08-15,Montclare
9093,2013-08-15,Montclare
9094,2013-08-15,Montclare
9095,2013-08-15,Montclare
9096,2013-08-15,Montclare
9097,2013-08-15,Montclare
9098,2013-08-15,Montclare
9099,2013-08-15,Montclare
9100,2013-08-15,Montclare
9101,2013-08-15,Montclare
9102,2013-08-15,Montclare
9103,2013-08-15,Montclare
9104,2013-08-15,Montclare
9105,2013-08-15,Montclare
9106,2013-08-15,Montclare
9107,2013-08-15,Montclare
9108,2013-08-15,Montclare
9109,2013-08-15,Montclare
9110,2013-08-15,Montclare
9111,2013-08-15,Montclare
9112,2013-08-15,Galewood
9113,2013-08-15,Galewood
9114,2013-08-15,Galewood
9115,2013-08-15,Galewood
9116,2013-08-15,Galewood
9117,2013-08-15,Galewood
9118,2013-08-15,Galewood
9119,2013-08-15,Galewood
9120,2013-08-15,Galewood
9121,2013-08-15,Galewood
9122,2013-08-15,Galewood
9123,2013-08-15,Galewood
9124,2013-08-15,Galewood
9125,2013-08-15,Galewood
9126,2013-08-15,Galewood
9127,2013-08-15,Galewood
9128,2013-08-15,Galewood
9129,2013-08-15,Galewood
9130,2013-08-15,Galewood
9131,2013-08-15,Galewood
9132,2013-08-15,Galewood
9133,2013-08-15,Galewood
9134,2013-08-15,Galewood
9135,2013-08-15,Montclare
9136,2013-08-15,Galewood
9137,2013-08-15,Galewood
9138,2013-08-15,Galewood
9139,2013-08-15,Galewood
9140,2013-08-15,Galewood
9141,2013-08-15,Galewood
9142,2013-08-15,Galewood
9143,2013-08-15,Galewood
9144,2013-08-15,Galewood
9145,2013-08-15,Galewood
9146,2013-08-15,Galewood
9147,2013-08-15,Galewood
9148,2013-08-15,Galewood
9149,2013-08-15,Galewood
9150,2013-08-15,Galewood
9151,2013-08-15,Galewood
9152,2013-08-15,Galewood
9153,2013-08-15,Galewood
9154,2013-08-15,Galewood
9155,2013-08-15,Galewood
9156,2013-08-15,Galewood
9157,2013-08-15,Galewood
9158,2013-08-15,Galewood
9159,2013-08-15,Galewood
9160,2013-08-15,Galewood
9161,2013-08-15,Galewood
9162,2013-08-15,Galewood
9163,2013-08-15,Galewood
9164,2013-08-15,Montclare
9165,2013-08-15,Montclare
9166,2013-08-15,Montclare
9167,2013-08-15,Montclare
9168,2013-08-15,Montclare
9169,2013-08-15,Montclare
9170,2013-08-15,Montclare
9171,2013-08-15,Montclare
9172,2013-08-15,Montclare
9173,2013-08-15,Montclare
9174,2013-08-15,Montclare
9175,2013-08-15,Montclare
9176,2013-08-15,Montclare
9177,2013-08-15,Montclare
9178,2013-08-15,Montclare
9179,2013-08-15,Montclare
9180,2013-08-15,Montclare
9181,2013-08-15,Montclare
9182,2013-08-15,Montclare
9183,2013-08-15,Montclare
9184,2013-08-15,Montclare
9185,2013-08-15,Montclare
9186,2013-08-15,Montclare
9187,2013-08-15,Montclare
9188,2013-08-15,Montclare
9189,2013-08-15,Montclare
9190,2013-08-15,Montclare
9191,2013-08-15,Montclare
9192,2013-08-15,Montclare
9193,2013-08-15,Montclare
9194,2013-08-15,Belmont Cragin
9195,2013-08-15,Belmont Cragin
9196,2013-08-15,Belmont Cragin
9197,2013-08-15,Belmont Cragin
9198,2013-08-15,Belmont Cragin
9199,2013-08-15,Belmont Cragin
9200,2013-08-15,Belmont Cragin
9201,2013-08-15,Belmont Cragin
9202,2013-08-15,Belmont Cragin
9203,2013-08-15,Belmont Cragin
9204,2013-08-15,Belmont Cragin
9205,2013-08-15,Belmont Cragin
9206,2013-08-15,Belmont Cragin
9207,2013-08-15,Belmont Cragin
9208,2013-08-15,Belmont Cragin
9209,2013-08-15,Belmont Cragin
9210,2013-08-15,Belmont Cragin
9211,2013-08-15,Belmont Cragin
9212,2013-08-15,Belmont Cragin
9213,2013-08-15,Belmont Cragin
9214,2013-08-15,Belmont Cragin
9215,2013-08-15,Belmont Cragin
9216,2013-08-15,Belmont Cragin
9217,2013-08-15,Belmont Cragin
9218,2013-08-15,Belmont Cragin
9219,2013-08-15,Belmont Cragin
9220,2013-08-15,Belmont Cragin
9221,2013-08-15,Belmont Cragin
9222,2013-08-15,Belmont Cragin
9223,2013-08-15,Belmont Cragin
9224,2013-08-15,Belmont Cragin
9225,2013-08-15,Belmont Cragin
9226,2013-08-15,Belmont Cragin
9227,2013-08-15,Belmont Cragin
9228,2013-08-15,Belmont Cragin
9229,2013-08-15,Belmont Cragin
9230,2013-08-15,Belmont Cragin
9231,2013-08-15,Belmont Cragin
9232,2013-08-15,Belmont Cragin
9233,2013-08-15,Belmont Cragin
9234,2013-08-15,Belmont Cragin
9235,2013-08-15,Belmont Cragin
9236,2013-08-15,Belmont Cragin
9237,2013-08-15,Belmont Cragin
9238,2013-08-15,Belmont Cragin
9239,2013-08-15,Belmont Cragin
9240,2013-08-15,Belmont Cragin
9241,2013-08-15,Belmont Cragin
9242,2013-08-15,Belmont Cragin
9243,2013-08-15,Belmont Cragin
9244,2013-08-15,Belmont Cragin
9245,2013-08-15,Belmont Cragin
9246,2013-08-15,Belmont Cragin
9247,2013-08-15,Belmont Cragin
9248,2013-08-15,Belmont Cragin
9249,2013-08-15,Belmont Cragin
9250,2013-08-15,Belmont Cragin
9251,2013-08-15,Belmont Cragin
9252,2013-08-15,Belmont Cragin
9253,2013-08-15,Belmont Cragin
9254,2013-08-15,Belmont Cragin
9255,2013-08-15,Belmont Cragin
9256,2013-08-15,Belmont Cragin
9257,2013-08-15,Belmont Cragin
9258,2013-08-15,Belmont Cragin
9259,2013-08-15,Belmont Cragin
9260,2013-08-15,Belmont Cragin
9261,2013-08-15,Belmont Cragin
9262,2013-08-15,Belmont Cragin
9263,2013-08-15,Belmont Cragin
9264,2013-08-15,Belmont Cragin
9265,2013-08-15,Belmont Cragin
9266,2013-08-15,Belmont Cragin
9267,2013-08-15,Belmont Cragin
9268,2013-08-15,Belmont Cragin
9269,2013-08-15,Belmont Cragin
9270,2013-08-15,Belmont Cragin
9271,2013-08-15,Belmont Cragin
9272,2013-08-15,Belmont Cragin
9273,2013-08-15,Belmont Cragin
9274,2013-08-15,Belmont Cragin
9275,2013-08-15,Belmont Cragin
9276,2013-08-15,Belmont Cragin
9277,2013-08-15,Belmont Cragin
9278,2013-08-15,Belmont Cragin
9279,2013-08-15,Belmont Cragin
9280,2013-08-15,Belmont Cragin
9281,2013-08-15,Belmont Cragin
9282,2013-08-15,Belmont Cragin
9283,2013-08-15,Belmont Cragin
9284,2013-08-15,Belmont Cragin
9285,2013-08-15,Belmont Cragin
9286,2013-08-15,Belmont Cragin
9287,2013-08-15,Belmont Cragin
9288,2013-08-15,Belmont Cragin
9289,2013-08-15,Belmont Cragin
9290,2013-08-15,Belmont Cragin
9291,2013-08-15,Belmont Cragin
9292,2013-08-15,Belmont Cragin
9293,2013-08-15,Belmont Cragin
9294,2013-08-15,Belmont Cragin
9295,2013-08-15,Belmont Cragin
9296,2013-08-15,Belmont Cragin
9297,2013-08-15,Belmont Cragin
9298,2013-08-15,Belmont Cragin
9299,2013-08-15,Belmont Cragin
9300,2013-08-15,Belmont Cragin
9301,2013-08-15,Belmont Cragin
9302,2013-08-15,Belmont Cragin
9303,2013-08-15,Belmont Cragin
9304,2013-08-15,Belmont Cragin
9305,2013-08-15,Belmont Cragin
9306,2013-08-15,Belmont Cragin
9307,2013-08-15,Belmont Cragin
9308,2013-08-15,Belmont Cragin
9309,2013-08-15,Belmont Cragin
9310,2013-08-15,Belmont Cragin
9311,2013-08-15,Belmont Cragin
9312,2013-08-15,Belmont Cragin
9313,2013-08-15,Belmont Cragin
9314,2013-08-15,Belmont Cragin
9315,2013-08-15,Belmont Cragin
9316,2013-08-15,Belmont Cragin
9317,2013-08-15,Belmont Cragin
9318,2013-08-15,Belmont Cragin
9319,2013-08-15,Belmont Cragin
9320,2013-08-15,Belmont Cragin
9321,2013-08-15,Belmont Cragin
9322,2013-08-15,Belmont Cragin
9323,2013-08-15,Belmont Cragin
9324,2013-08-15,Belmont Cragin
9325,2013-08-15,Belmont Cragin
9326,2013-08-15,Belmont Cragin
9327,2013-08-15,Belmont Cragin
9328,2013-08-15,Belmont Cragin
9329,2013-08-15,Belmont Cragin
9330,2013-08-15,Belmont Cragin
9331,2013-08-15,Belmont Cragin
9332,2013-08-15,Belmont Cragin
9333,2013-08-15,Belmont Cragin
9334,2013-08-15,Belmont Cragin
9335,2013-08-15,Belmont Cragin
9336,2013-08-15,Belmont Cragin
9337,2013-08-15,Belmont Cragin
9338,2013-08-15,Belmont Cragin
9339,2013-08-15,Belmont Cragin
9340,2013-08-15,Belmont Cragin
9341,2013-08-15,Belmont Cragin
9342,2013-08-15,Belmont Cragin
9343,2013-08-15,Belmont Cragin
9344,2013-08-15,Belmont Cragin
9345,2013-08-15,Belmont Cragin
9346,2013-08-15,Belmont Cragin
9347,2013-08-15,Belmont Cragin
9348,2013-08-15,Belmont Cragin
9349,2013-08-15,Belmont Cragin
